TITLE = "Data at t= 0.0015 sec" 
VARIABLES = X Y P T rho vx vy 
N = 1200
1.5375	0.125	131093	321.568	1.42045	999.756	-58.7715
1.60583	0.125	133621	323.531	1.43905	1000.21	-63.7523
1.67417	0.125	135883	325.268	1.4556	1000.82	-68.1
1.7425	0.125	137867	326.775	1.47004	1001.53	-71.8199
1.81083	0.125	139571	328.059	1.48239	1002.27	-74.9454
1.87917	0.125	141009	329.135	1.49276	1003	-77.5269
1.9475	0.125	142200	330.022	1.50133	1003.69	-79.6246
2.01583	0.125	143170	330.742	1.50828	1004.32	-81.3018
2.08417	0.125	143945	331.315	1.51382	1004.86	-82.6213
2.1525	0.125	144555	331.765	1.51817	1005.32	-83.6426
2.22083	0.125	145024	332.111	1.52151	1005.7	-84.42
2.28917	0.125	145380	332.373	1.52404	1006	-85.0017
2.3575	0.125	145645	332.568	1.52592	1006.23	-85.4296
2.42583	0.125	145838	332.71	1.52729	1006.41	-85.7387
2.49417	0.125	145976	332.812	1.52827	1006.54	-85.9581
2.5625	0.125	146073	332.884	1.52896	1006.64	-86.1109
2.63083	0.125	146140	332.933	1.52943	1006.7	-86.2155
2.69917	0.125	146185	332.966	1.52975	1006.75	-86.2857
2.7675	0.125	146215	332.988	1.52997	1006.78	-86.332
2.83583	0.125	146235	333.003	1.5301	1006.8	-86.3619
2.90417	0.125	146247	333.012	1.53019	1006.82	-86.381
2.9725	0.125	146255	333.018	1.53025	1006.83	-86.3928
3.04083	0.125	146260	333.021	1.53028	1006.83	-86.4001
3.10917	0.125	146263	333.024	1.5303	1006.83	-86.4045
3.1775	0.125	146265	333.025	1.53031	1006.84	-86.4071
3.24583	0.125	146266	333.026	1.53032	1006.84	-86.4086
3.31417	0.125	146266	333.026	1.53033	1006.84	-86.4094
3.3825	0.125	146267	333.026	1.53033	1006.84	-86.4099
3.45083	0.125	146267	333.026	1.53033	1006.84	-86.4102
3.51917	0.125	146267	333.027	1.53033	1006.84	-86.4103
3.5875	0.125	146267	333.027	1.53033	1006.84	-86.4104
3.65583	0.125	146267	333.027	1.53033	1006.84	-86.4104
3.72417	0.125	146267	333.027	1.53033	1006.84	-86.4104
3.7925	0.125	146267	333.027	1.53033	1006.84	-86.4105
3.86083	0.125	146267	333.027	1.53033	1006.84	-86.4105
3.92917	0.125	146267	333.027	1.53033	1006.84	-86.4105
3.9975	0.125	146267	333.027	1.53033	1006.84	-86.4105
4.06583	0.125	146250	333.015	1.53021	1006.84	-86.3844
0.0341667	0.175	105085	300	1.2205	1006.85	0
0.1025	0.175	105085	300	1.2205	1006.85	-6.61423e-05
0.170833	0.175	105085	300	1.2205	1006.85	-0.000731211
0.239167	0.175	105087	300.001	1.22051	1006.85	-0.00431307
0.3075	0.175	105092	300.006	1.22056	1006.84	-0.0180277
0.375833	0.175	105108	300.02	1.22069	1006.83	-0.0598432
0.444167	0.175	105151	300.056	1.22103	1006.79	-0.167663
0.5125	0.175	105246	300.138	1.22181	1006.71	-0.411453
0.580833	0.175	105441	300.304	1.22339	1006.54	-0.90624
0.649167	0.175	105802	300.613	1.22632	1006.25	-1.82151
0.7175	0.175	106418	301.142	1.2313	1005.78	-3.37998
0.785833	0.175	107396	301.982	1.23915	1005.06	-5.8375
0.854167	0.175	108843	303.225	1.2507	1004.07	-9.43897
0.9225	0.175	110847	304.945	1.26655	1002.8	-14.3547
0.990833	0.175	113450	307.167	1.28691	1001.31	-20.6168
1.05917	0.175	116627	309.854	1.31148	999.712	-28.0838
1.1275	0.175	120288	312.906	1.33945	998.148	-36.455
1.19583	0.175	124285	316.179	1.36963	996.782	-45.3306
1.26417	0.175	128444	319.514	1.40069	995.749	-54.2922
1.3325	0.175	132596	322.769	1.43139	995.133	-62.9714
1.40083	0.175	136596	325.836	1.46069	994.962	-71.0902
1.46917	0.175	140338	328.644	1.48788	995.209	-78.4698
1.5375	0.175	143753	331.158	1.51251	995.811	-85.0208
1.60583	0.175	146808	333.369	1.53441	996.683	-90.7223
1.67417	0.175	149493	335.284	1.55355	997.733	-95.6013
1.7425	0.175	151818	336.923	1.57004	998.874	-99.7144
1.81083	0.175	153804	338.309	1.58406	1000.03	-103.135
1.87917	0.175	155476	339.467	1.59582	1001.15	-105.941
1.9475	0.175	156865	340.423	1.60556	1002.18	-108.215
2.01583	0.175	158004	341.203	1.61351	1003.1	-110.033
2.08417	0.175	158923	341.831	1.61992	1003.9	-111.466
2.1525	0.175	159653	342.328	1.62499	1004.57	-112.58
2.22083	0.175	160224	342.717	1.62896	1005.12	-113.433
2.28917	0.175	160662	343.015	1.632	1005.56	-114.076
2.3575	0.175	160994	343.24	1.63429	1005.9	-114.554
2.42583	0.175	161239	343.407	1.63599	1006.16	-114.902
2.49417	0.175	161418	343.528	1.63722	1006.36	-115.151
2.5625	0.175	161546	343.615	1.63811	1006.5	-115.327
2.63083	0.175	161635	343.675	1.63872	1006.6	-115.448
2.69917	0.175	161697	343.717	1.63915	1006.67	-115.531
2.7675	0.175	161738	343.745	1.63943	1006.72	-115.586
2.83583	0.175	161766	343.764	1.63962	1006.75	-115.622
2.90417	0.175	161783	343.776	1.63975	1006.77	-115.645
2.9725	0.175	161795	343.783	1.63983	1006.79	-115.66
3.04083	0.175	161802	343.788	1.63987	1006.79	-115.669
3.10917	0.175	161806	343.791	1.6399	1006.8	-115.674
3.1775	0.175	161809	343.793	1.63992	1006.8	-115.677
3.24583	0.175	161810	343.794	1.63993	1006.8	-115.679
3.31417	0.175	161811	343.795	1.63994	1006.81	-115.68
3.3825	0.175	161812	343.795	1.63994	1006.81	-115.681
3.45083	0.175	161812	343.795	1.63994	1006.81	-115.681
3.51917	0.175	161812	343.795	1.63995	1006.81	-115.682
3.5875	0.175	161812	343.795	1.63995	1006.81	-115.682
3.65583	0.175	161812	343.795	1.63995	1006.81	-115.682
3.72417	0.175	161812	343.795	1.63995	1006.81	-115.682
3.7925	0.175	161812	343.795	1.63995	1006.81	-115.682
3.86083	0.175	161812	343.795	1.63995	1006.81	-115.682
3.92917	0.175	161812	343.795	1.63995	1006.81	-115.682
3.9975	0.175	161812	343.795	1.63995	1006.81	-115.682
4.06583	0.175	161796	343.785	1.63983	1006.81	-115.657
0.0341667	0.225	105085	300	1.2205	1006.85	0
0.1025	0.225	105085	300	1.2205	1006.85	-0.000191592
0.170833	0.225	105086	300.001	1.22051	1006.85	-0.00199776
0.239167	0.225	105089	300.004	1.22054	1006.84	-0.0111698
0.3075	0.225	105102	300.015	1.22064	1006.83	-0.0444598
0.375833	0.225	105140	300.047	1.22095	1006.8	-0.141145
0.444167	0.225	105234	300.128	1.22171	1006.71	-0.379636
0.5125	0.225	105438	300.302	1.22337	1006.53	-0.897251
0.580833	0.225	105839	300.646	1.22662	1006.19	-1.90767
0.649167	0.225	106556	301.261	1.23241	1005.6	-3.70568
0.7175	0.225	107739	302.279	1.24189	1004.67	-6.64469
0.785833	0.225	109547	303.835	1.25626	1003.31	-11.0744
0.854167	0.225	112112	306.037	1.27643	1001.5	-17.2414
0.9225	0.225	115502	308.925	1.30273	999.298	-25.1853
0.990833	0.225	119678	312.433	1.33468	996.861	-34.6822
1.05917	0.225	124496	316.398	1.37101	994.421	-45.277
1.1275	0.225	129729	320.593	1.40994	992.237	-56.3912
1.19583	0.225	135116	324.788	1.44952	990.531	-67.4547
1.26417	0.225	140417	328.793	1.48805	989.444	-78.003
1.3325	0.225	145446	332.482	1.52423	989.023	-87.7198
1.40083	0.225	150079	335.791	1.55729	989.234	-96.4323
1.46917	0.225	154255	338.702	1.58687	989.985	-104.081
1.5375	0.225	157957	341.229	1.61292	991.152	-110.685
1.60583	0.225	161199	343.403	1.6356	992.604	-116.31
1.67417	0.225	164010	345.26	1.65516	994.219	-121.047
1.7425	0.225	166427	346.838	1.67192	995.888	-124.994
1.81083	0.225	168489	348.171	1.68615	997.527	-128.253
1.87917	0.225	170233	349.29	1.69815	999.07	-130.916
1.9475	0.225	171695	350.221	1.70818	1000.47	-133.072
2.01583	0.225	172906	350.989	1.71646	1001.72	-134.798
2.08417	0.225	173897	351.616	1.72322	1002.78	-136.164
2.1525	0.225	174696	352.12	1.72867	1003.68	-137.232
2.22083	0.225	175332	352.52	1.73299	1004.41	-138.056
2.28917	0.225	175829	352.832	1.73637	1004.99	-138.682
2.3575	0.225	176212	353.071	1.73896	1005.45	-139.151
2.42583	0.225	176500	353.252	1.74092	1005.8	-139.497
2.49417	0.225	176713	353.386	1.74236	1006.07	-139.748
2.5625	0.225	176869	353.483	1.74342	1006.26	-139.926
2.63083	0.225	176979	353.552	1.74416	1006.4	-140.051
2.69917	0.225	177057	353.6	1.74469	1006.49	-140.137
2.7675	0.225	177109	353.633	1.74505	1006.56	-140.195
2.83583	0.225	177145	353.655	1.74529	1006.61	-140.233
2.90417	0.225	177169	353.67	1.74545	1006.64	-140.258
2.9725	0.225	177184	353.679	1.74555	1006.66	-140.274
3.04083	0.225	177193	353.685	1.74562	1006.67	-140.284
3.10917	0.225	177199	353.689	1.74566	1006.68	-140.29
3.1775	0.225	177203	353.691	1.74568	1006.68	-140.294
3.24583	0.225	177205	353.693	1.7457	1006.68	-140.296
3.31417	0.225	177206	353.693	1.7457	1006.69	-140.297
3.3825	0.225	177207	353.694	1.74571	1006.69	-140.298
3.45083	0.225	177208	353.694	1.74571	1006.69	-140.298
3.51917	0.225	177208	353.694	1.74571	1006.69	-140.298
3.5875	0.225	177208	353.694	1.74571	1006.69	-140.299
3.65583	0.225	177208	353.694	1.74571	1006.69	-140.299
3.72417	0.225	177208	353.694	1.74572	1006.69	-140.299
3.7925	0.225	177208	353.694	1.74572	1006.69	-140.299
3.86083	0.225	177208	353.694	1.74572	1006.69	-140.299
3.92917	0.225	177208	353.694	1.74572	1006.69	-140.299
3.9975	0.225	177208	353.694	1.74572	1006.69	-140.299
4.06583	0.225	177194	353.686	1.74562	1006.69	-140.279
0.0341667	0.275	105085	300	1.2205	1006.85	0
0.1025	0.275	105085	300	1.2205	1006.85	-0.000554583
0.170833	0.275	105087	300.002	1.22052	1006.85	-0.00543171
0.239167	0.275	105096	300.01	1.22059	1006.84	-0.0286817
0.3075	0.275	105127	300.036	1.22084	1006.81	-0.108352
0.375833	0.275	105214	300.11	1.22155	1006.73	-0.327901
0.444167	0.275	105418	300.285	1.22321	1006.54	-0.84378
0.5125	0.275	105844	300.651	1.22666	1006.17	-1.91287
0.580833	0.275	106646	301.34	1.23312	1005.47	-3.90587
0.649167	0.275	108023	302.527	1.24414	1004.32	-7.28374
0.7175	0.275	110194	304.4	1.26134	1002.56	-12.5136
0.785833	0.275	113351	307.114	1.28601	1000.13	-19.9227
0.854167	0.275	117584	310.714	1.31858	997.081	-29.5397
0.9225	0.275	122833	315.092	1.3583	993.623	-41.0167
0.990833	0.275	128872	319.992	1.40326	990.101	-53.6956
